customer_id,age,card_tier,tenure_months,income_annual,credit_limit,current_utilization,utilization_3m_change,avg_monthly_spend,annual_spend,spend_3m_vs_12m,days_since_last_txn,transaction_count_monthly,late_payment_count_12m,interest_paid_12m,support_tickets_12m,complaint_tickets_12m,app_session_frequency_monthly,competitor_offer_received,interchange_revenue_annual,annual_fee,reward_cost_annual,servicing_cost_annual,annual_net_margin,churn_prob_true,churn_label
CC-10156,57,Gold,39,48379,10154,0.1282,-0.0224,654,7848,0.6294,27,10,0,0.0,3,1,10,0,156.96,95,117.72,85.39,48.849999999999994,0.4269,0
CC-10157,54,Platinum,31,148397,48168,0.1169,-0.0308,2830,33960,0.7235,8,37,0,0.0,0,1,13,0,764.1,295,747.12,58.81,253.16999999999985,0.1804,0
CC-10158,40,Standard,14,42381,6427,0.0951,-0.168,307,3684,1.465,8,10,1,123.03,0,0,11,1,64.47,0,36.84,82.57,68.09,0.0874,0
CC-10159,55,Gold,19,100455,29600,0.0523,-0.0165,778,9336,0.7529,8,7,1,311.6,1,1,13,1,186.72,95,140.04,108.14,345.14000000000004,0.4012,0
CC-10160,71,Standard,50,44232,6346,0.133,0.1779,424,5088,0.913,119,12,0,0.0,0,0,6,0,89.04,0,50.88,64.7,-26.540000000000006,0.7929,1
CC-10161,70,Gold,86,81702,16870,0.1111,0.0033,942,11304,0.8159,119,22,0,0.0,0,1,10,0,226.08,95,169.56,88.25,63.27000000000004,0.9036,1
CC-10162,38,Gold,28,33440,7986,0.1223,-0.2461,491,5892,0.5802,8,10,0,0.0,3,0,10,1,117.84,95,88.38,136.71,-12.25,0.2746,1
CC-10163,66,Gold,114,102476,21988,0.1001,-0.2077,1106,13272,0.7272,8,15,0,0.0,3,0,9,1,265.44,95,199.08,106.58,54.77999999999997,0.1668,1
CC-10164,44,Standard,85,37697,5043,0.131,0.0683,332,3984,0.5597,8,7,4,132.97,1,0,13,0,69.72,0,39.84,58.72,104.13,0.3667,1
CC-10165,28,Platinum,113,126062,46205,0.1069,-0.0536,2482,29784,1.2368,8,29,0,0.0,2,1,8,0,670.14,295,655.25,83.61,226.27999999999997,0.0909,0
CC-10166,50,Standard,14,32964,4089,0.0895,-0.0312,184,2208,0.9803,8,4,0,0.0,2,1,18,0,38.64,0,22.08,88.25,-71.69,0.1181,1
CC-10167,64,Standard,23,27670,4091,0.1313,-0.1119,270,3240,1.6948,27,10,0,0.0,0,0,10,0,56.7,0,32.4,62.27,-37.97,0.0397,1
CC-10168,30,Standard,44,61561,9638,0.0442,0.0555,214,2568,0.7373,119,8,0,0.0,2,0,5,1,44.94,0,25.68,103.68,-84.42000000000002,0.9167,1
CC-10169,43,Gold,63,101904,24679,0.1042,-0.0651,1292,15504,0.6923,119,14,0,0.0,1,0,16,0,310.08,95,232.56,88.71,83.81,0.8623,1
CC-10170,69,Gold,60,102254,20646,0.1444,-0.048,1498,17976,1.4101,8,23,0,0.0,0,1,14,0,359.52,95,269.64,67.6,117.27999999999997,0.0656,0
CC-10171,31,Standard,56,42564,7624,0.0621,-0.1477,238,2856,1.2674,119,4,0,0.0,0,0,16,1,49.98,0,28.56,48.7,-27.28000000000001,0.7893,1
CC-10172,22,Gold,36,48069,11378,0.0964,0.1183,551,6612,1.0654,27,3,0,0.0,1,0,12,1,132.24,95,99.18,71.81,56.25,0.1855,0
CC-10173,46,Standard,9,68648,11444,0.0845,-0.0532,486,5832,0.6159,8,6,0,0.0,3,0,11,1,102.06,0,58.32,104.81,-61.06999999999999,0.2005,0
CC-10174,56,Gold,111,93973,21854,0.1079,0.0712,1185,14220,1.4735,8,21,0,0.0,2,0,12,1,284.4,95,213.3,104.82,61.27999999999997,0.0542,0
CC-10175,53,Standard,37,46538,6910,0.1218,-0.199,423,5076,0.9284,27,8,3,169.41,3,0,11,0,88.83,0,50.76,88.49,118.99000000000001,0.3119,0
CC-10176,67,Gold,17,77368,18479,0.0919,0.2401,853,10236,0.8208,119,12,1,341.82,3,0,8,1,204.72,95,153.54,94.5,393.5,0.9326,1
CC-10177,33,Standard,67,25000,3513,0.1241,0.1716,219,2628,1.2929,8,9,2,87.75,2,0,13,0,45.99,0,26.28,82.03,25.430000000000007,0.0755,0
CC-10178,60,Black,92,359909,100000,0.1212,-0.3065,6090,73080,0.9433,8,91,0,0.0,0,0,16,1,1827.0,495,2192.4,66.1,63.5,0.1115,0
CC-10179,45,Standard,101,33100,4687,0.0679,-0.1403,160,1920,0.6003,8,4,1,64.06,3,1,15,1,33.6,0,19.2,125.45,-46.99000000000001,0.4342,1
CC-10180,24,Standard,27,51148,8867,0.0711,0.0516,317,3804,0.9621,119,5,0,0.0,2,0,8,1,66.57,0,38.04,115.66,-87.13,0.8801,1
CC-10181,62,Standard,108,53671,8663,0.0967,-0.218,421,5052,0.7156,119,5,0,0.0,2,0,6,1,88.41,0,50.52,109.54,-71.65,0.9137,1
CC-10182,39,Platinum,61,151695,45562,0.0683,-0.0397,1563,18756,0.05,8,25,0,0.0,1,0,16,0,422.01,295,412.63,94.89,209.49,0.2649,0
CC-10183,38,Platinum,81,156449,56753,0.0971,0.044,2769,33228,0.6855,8,24,1,1109.22,1,0,15,0,747.63,295,731.02,64.45,1356.3800000000003,0.1632,0
CC-10184,57,Standard,88,60143,10436,0.0683,-0.0477,358,4296,0.7917,119,5,0,0.0,2,0,11,0,75.18,0,42.96,118.09,-85.87,0.803,1
CC-10185,50,Gold,8,68161,18403,0.0955,0.0608,883,10596,0.6033,27,13,0,0.0,1,1,12,0,211.92,95,158.94,53.15,94.82999999999996,0.4337,1
CC-10186,39,Platinum,54,145757,43846,0.0532,-0.124,1173,14076,1.1226,119,17,1,469.52,0,1,17,0,316.71,295,309.67,67.41,704.15,0.8843,1
CC-10187,43,Gold,81,80216,23004,0.081,-0.3566,936,11232,0.7168,27,11,0,0.0,2,0,12,1,224.64,95,168.48,70.31,80.85,0.277,0
CC-10188,36,Gold,90,45909,10566,0.0993,0.1273,527,6324,1.0935,8,6,3,211.19,2,1,12,0,126.48,95,94.86,101.05,236.76000000000002,0.282,1
CC-10189,21,Standard,23,48221,7100,0.1298,0.1264,463,5556,0.58,27,12,0,0.0,1,0,12,0,97.23,0,55.56,52.84,-11.170000000000002,0.1912,0
CC-10190,32,Standard,73,59076,8954,0.106,0.3555,477,5724,1.2228,8,9,0,0.0,0,0,13,0,100.17,0,57.24,73.45,-30.519999999999996,0.0393,0
CC-10191,44,Platinum,95,188171,75093,0.0969,-0.3511,3658,43896,0.5671,27,52,0,0.0,2,1,6,1,987.66,295,965.71,67.02,249.92999999999984,0.643,1
CC-10192,54,Platinum,98,205011,84141,0.1021,0.0926,4319,51828,0.2475,8,69,0,0.0,4,1,13,0,1166.13,295,1140.22,104.91,216.0,0.3875,1
CC-10193,28,Gold,34,47308,13859,0.0797,-0.3153,555,6660,1.3212,119,12,0,0.0,1,0,9,0,133.2,95,99.9,95.2,33.099999999999966,0.6554,0
CC-10194,38,Standard,55,63322,7628,0.0869,0.2435,333,3996,0.6932,119,2,0,0.0,0,0,10,0,69.93,0,39.96,53.17,-23.19999999999999,0.8334,1
CC-10195,68,Standard,61,47079,8253,0.1034,0.0532,429,5148,1.4771,8,7,1,171.77,1,0,15,1,90.09,0,51.48,103.05,107.33000000000001,0.077,0
CC-10196,25,Gold,71,119011,24449,0.1208,-0.1628,1484,17808,1.1194,8,20,0,0.0,1,0,18,0,356.16,95,267.12,55.89,128.15000000000003,0.0419,0
CC-10197,46,Platinum,64,126182,40025,0.087,0.097,1749,20988,1.1871,8,28,0,0.0,4,0,13,1,472.23,295,461.74,126.83,178.65999999999997,0.0845,0
CC-10198,50,Platinum,6,121421,42752,0.1026,-0.103,2204,26448,1.2636,27,28,0,0.0,2,0,17,0,595.08,295,581.86,120.55,187.67000000000007,0.0678,0
CC-10199,33,Platinum,88,97465,33838,0.1176,0.0251,1999,23988,0.9838,27,21,0,0.0,0,0,7,0,539.73,295,527.74,59.79,247.20000000000005,0.1148,0
CC-10200,39,Gold,20,101489,26434,0.1127,0.0109,1497,17964,0.9872,119,14,0,0.0,3,0,11,1,359.28,95,269.46,99.67,85.14999999999998,0.8698,1
CC-10201,49,Standard,101,50787,7555,0.1293,0.2416,491,5892,1.3344,8,12,0,0.0,0,0,10,0,103.11,0,58.92,92.96,-48.769999999999996,0.0343,0
CC-10202,23,Standard,83,32433,5710,0.062,0.2522,178,2136,0.9834,8,2,0,0.0,1,0,7,1,37.38,0,21.36,75.45,-59.43,0.1243,1
CC-10203,46,Platinum,116,64255,20155,0.0877,-0.1096,888,10656,0.7315,8,9,1,355.79,3,0,11,1,239.76,295,234.43,121.93,534.1899999999999,0.2215,0
CC-10204,60,Gold,116,93823,21335,0.0533,0.1387,571,6852,1.1257,8,8,2,228.89,1,1,9,0,137.04,95,102.78,105.2,252.94999999999993,0.2062,0
CC-10205,32,Standard,58,50953,8929,0.0564,0.0332,253,3036,0.3159,8,9,0,0.0,1,0,12,0,53.13,0,30.36,50.65,-27.87999999999999,0.1527,0
CC-10206,22,Standard,26,33896,4223,0.147,-0.2319,312,3744,1.3459,119,6,0,0.0,1,0,9,0,65.52,0,37.44,84.16,-56.08,0.6479,0
CC-10207,31,Gold,68,59758,15594,0.0656,-0.1244,514,6168,1.3521,8,3,0,0.0,0,0,7,1,123.36,95,92.52,77.81,48.03000000000003,0.0738,0
CC-10208,64,Standard,15,52378,8427,0.0923,0.3304,391,4692,1.3095,27,7,0,0.0,2,0,11,0,82.11,0,46.92,90.14,-54.95,0.0703,0
CC-10209,48,Standard,64,65884,9904,0.1029,0.0337,512,6144,1.2979,8,5,0,0.0,1,0,12,0,107.52,0,61.44,90.38,-44.3,0.0359,0
CC-10210,38,Gold,56,74481,20066,0.0946,0.13,954,11448,0.9247,8,12,0,0.0,3,1,15,1,228.96,95,171.72,128.38,23.860000000000014,0.2412,0
CC-10211,33,Gold,17,66307,14406,0.0624,-0.0518,452,5424,0.918,8,12,2,180.94,0,1,15,0,108.48,95,81.36,53.94,249.12,0.2587,0
CC-10212,57,Gold,71,91350,26058,0.0561,-0.101,735,8820,0.5811,8,11,0,0.0,2,1,11,0,176.4,95,132.3,84.39,54.70999999999998,0.2831,0
CC-10213,42,Standard,5,52146,6695,0.0978,-0.0159,329,3948,1.4744,119,4,0,0.0,0,0,12,0,69.09,0,39.48,40.27,-10.659999999999997,0.5895,1
CC-10214,32,Gold,39,77258,18548,0.0717,-0.0599,668,8016,0.8045,8,6,2,267.69,0,0,13,0,160.32,95,120.24,92.3,310.47,0.1545,0
CC-10215,22,Standard,39,67782,8439,0.158,-0.244,670,8040,1.052,8,10,0,0.0,2,0,10,0,140.7,0,80.4,66.98,-6.680000000000007,0.0554,0
CC-10216,57,Standard,103,55143,8421,0.1158,-0.1705,490,5880,1.0262,27,7,1,196.28,3,0,15,0,102.9,0,58.8,108.24,132.14000000000001,0.1321,1
CC-10217,27,Gold,5,76897,20529,0.073,0.0862,753,9036,0.5479,119,13,1,301.65,1,0,13,0,180.72,95,135.54,81.97,359.86,0.9292,1
CC-10218,46,Gold,65,51159,15046,0.0932,-0.0771,705,8460,0.4266,8,15,2,282.26,2,0,11,0,169.2,95,126.9,73.46,346.1,0.3259,0
CC-10219,46,Platinum,37,186179,71400,0.066,-0.0161,2367,28404,0.9517,8,23,1,948.53,2,0,9,1,639.09,295,624.89,94.4,1163.33,0.1819,0
CC-10220,44,Gold,54,110328,28035,0.1007,0.0152,1418,17016,0.8139,8,18,0,0.0,1,0,11,1,340.32,95,255.24,67.68,112.39999999999998,0.1497,0
CC-10221,32,Gold,89,78566,23040,0.0491,0.027,568,6816,0.9232,8,5,0,0.0,2,1,11,0,136.32,95,102.24,113.15,15.930000000000007,0.1369,0
CC-10222,36,Standard,30,48943,7278,0.1135,0.152,415,4980,1.2696,8,13,0,0.0,1,0,12,0,87.15,0,49.8,99.39,-62.03999999999999,0.0386,0
CC-10223,43,Standard,96,43307,6655,0.0825,-0.1848,276,3312,1.0175,119,6,0,0.0,3,1,16,0,57.96,0,33.12,105.97,-81.13,0.8566,1
CC-10224,60,Standard,20,50856,7921,0.0515,0.0655,205,2460,1.1776,8,5,0,0.0,2,0,11,0,43.05,0,24.6,91.07,-72.61999999999999,0.0456,0
CC-10225,29,Standard,118,33469,4839,0.0707,0.0933,172,2064,1.0836,8,8,0,0.0,0,0,14,1,36.12,0,20.64,39.55,-24.07,0.0926,0
CC-10226,52,Black,38,198273,100000,0.0742,0.1279,3727,44724,0.8551,8,57,0,0.0,2,0,12,0,1118.1,495,1341.72,86.43,184.94999999999982,0.0718,0
CC-10227,35,Standard,35,54122,7095,0.1262,-0.2319,450,5400,0.6495,27,11,0,0.0,0,0,7,0,94.5,0,54.0,59.34,-18.840000000000003,0.188,0
CC-10228,57,Platinum,66,172816,61812,0.0478,0.0182,1485,17820,1.0294,8,30,0,0.0,2,0,7,0,400.95,295,392.04,91.8,212.11,0.0594,0
CC-10229,33,Gold,28,74570,20299,0.0847,0.2374,864,10368,0.9752,8,16,0,0.0,2,0,5,0,207.36,95,155.52,92.17,54.670000000000016,0.0689,0
CC-10230,25,Platinum,50,113780,46258,0.0893,-0.0349,2075,24900,1.2245,8,27,0,0.0,1,0,13,0,560.25,295,547.8,55.53,251.92000000000007,0.0399,0
CC-10231,31,Gold,42,109385,31545,0.0796,0.0525,1262,15144,0.9047,8,18,0,0.0,0,1,9,0,302.88,95,227.16,44.79,125.93,0.1503,0
CC-10232,30,Gold,19,69800,17511,0.0999,0.0971,879,10548,0.8608,8,19,0,0.0,4,1,4,0,210.96,95,158.22,121.03,26.710000000000036,0.1761,0
CC-10233,33,Gold,42,86177,22777,0.051,-0.1738,584,7008,0.8812,8,24,0,0.0,0,0,14,0,140.16,95,105.12,57.7,72.34,0.0663,0
CC-10234,61,Standard,9,44196,6348,0.1003,0.2551,320,3840,0.6744,8,5,0,0.0,1,1,11,1,67.2,0,38.4,58.54,-29.739999999999995,0.3483,1
CC-10235,66,Gold,59,53828,13285,0.1161,0.0549,775,9300,1.3841,8,16,0,0.0,2,0,12,0,186.0,95,139.5,103.92,37.579999999999984,0.0316,0
CC-10236,70,Standard,10,47161,8223,0.0845,0.0579,349,4188,1.2919,8,3,0,0.0,5,1,10,1,73.29,0,41.88,117.06,-85.64999999999999,0.1686,0
CC-10237,35,Standard,119,46062,8099,0.0838,-0.2693,341,4092,0.5861,119,12,2,136.61,2,0,13,0,71.61,0,40.92,65.31,101.99000000000002,0.9219,1
CC-10238,62,Gold,58,92654,26827,0.0849,0.0992,1145,13740,1.1912,8,19,0,0.0,1,0,11,0,274.8,95,206.1,86.76,76.94,0.0433,0
CC-10239,27,Standard,33,46780,6001,0.0859,0.056,259,3108,0.3965,27,4,0,0.0,3,0,17,1,54.39,0,31.08,84.97,-61.66,0.3759,0
CC-10240,60,Black,61,429498,100000,0.2137,0.2236,10741,128892,1.2456,8,137,0,0.0,1,0,17,0,3222.3,495,3866.76,53.63,-203.09000000000015,0.0354,0
CC-10241,48,Black,60,361317,100000,0.2121,-0.0667,10660,127920,0.7411,27,129,1,4269.22,0,0,13,0,3198.0,495,3837.6,40.15,4084.4700000000003,0.2057,0
CC-10242,52,Platinum,14,141358,46729,0.0461,-0.1681,1083,12996,1.058,8,17,0,0.0,1,0,10,0,292.41,295,285.91,106.18,195.32000000000005,0.056,0
CC-10243,55,Standard,50,46465,7021,0.1202,-0.1223,424,5088,0.3711,8,7,0,0.0,3,0,12,0,89.04,0,50.88,86.32,-48.15999999999998,0.1424,0
CC-10244,35,Standard,33,64840,10811,0.0571,-0.0957,310,3720,0.5904,27,5,0,0.0,2,0,8,1,65.1,0,37.2,115.34,-87.44000000000003,0.3459,1
CC-10245,68,Platinum,110,170208,61052,0.0795,-0.1878,2440,29280,1.0906,27,31,0,0.0,0,1,15,1,658.8,295,644.16,81.6,228.03999999999996,0.3118,0
CC-10246,56,Standard,85,31173,5598,0.0999,0.1735,281,3372,0.7397,119,8,2,112.57,2,0,10,1,59.01,0,33.72,115.47,22.389999999999986,0.9552,1
CC-10247,41,Black,65,346426,100000,0.1901,0.1792,9554,114648,0.698,27,118,0,0.0,2,0,7,0,2866.2,495,3439.44,101.31,-179.55000000000018,0.2286,0
CC-10248,26,Black,76,366996,100000,0.2118,-0.0494,10642,127704,1.3688,8,136,0,0.0,2,0,12,0,3192.6,495,3831.12,74.31,-217.82999999999993,0.0319,0
CC-10249,21,Platinum,41,196620,76871,0.11,-0.0789,4248,50976,1.6133,8,59,1,1702.02,1,0,13,0,1146.96,295,1121.47,96.25,1926.26,0.0324,0
CC-10250,24,Standard,78,40483,6058,0.0838,-0.2923,255,3060,1.2311,8,4,3,102.18,2,0,13,0,53.55,0,30.6,98.93,26.200000000000017,0.1177,0
CC-10251,31,Standard,22,39662,6798,0.0893,0.0844,305,3660,0.6224,8,4,0,0.0,1,0,8,0,64.05,0,36.6,84.1,-56.64999999999999,0.1097,0
CC-10252,64,Platinum,103,107036,38154,0.0745,0.228,1429,17148,1.4791,27,17,0,0.0,3,0,10,1,385.83,295,377.26,116.53,187.03999999999996,0.1036,0
CC-10253,46,Standard,50,48466,7012,0.0778,-0.1156,274,3288,0.4816,8,8,1,109.81,1,1,13,0,57.54,0,32.88,58.9,75.57,0.3225,1
CC-10254,57,Standard,107,53244,6733,0.0975,-0.0375,330,3960,0.8587,119,4,0,0.0,0,0,12,0,69.3,0,39.6,52.49,-22.790000000000006,0.7794,1
CC-10255,43,Gold,73,74091,17733,0.1034,0.0451,921,11052,0.9664,8,15,1,369.07,0,1,12,1,221.04,95,165.78,94.61,424.7199999999999,0.3171,0
CC-10256,49,Black,118,270072,100000,0.1121,0.2387,5634,67608,1.5272,8,68,0,0.0,3,1,7,1,1690.2,495,2028.24,132.41,24.549999999999727,0.119,0
CC-10257,41,Gold,56,41358,12081,0.0894,0.01,543,6516,1.2238,8,5,0,0.0,3,1,14,0,130.32,95,97.74,101.55,26.03,0.0867,0
CC-10258,68,Gold,80,117075,26361,0.11,0.0093,1457,17484,0.8109,8,21,0,0.0,5,1,14,1,349.68,95,262.26,169.19,13.230000000000018,0.2761,0
CC-10259,65,Standard,77,27394,3871,0.0514,0.0069,100,1200,0.6665,27,5,0,0.0,2,0,8,0,21.0,0,12.0,69.18,-60.18000000000001,0.1757,0
CC-10260,65,Gold,73,92964,20024,0.1043,-0.2338,1050,12600,1.2507,119,11,1,420.38,1,0,14,0,252.0,95,189.0,70.93,507.45,0.7356,1
CC-10261,69,Black,31,296677,100000,0.1152,-0.237,5788,69456,0.79,8,69,0,0.0,0,0,6,0,1736.4,495,2083.68,68.31,79.41000000000031,0.0887,0
CC-10262,47,Standard,76,45515,8083,0.0714,-0.1412,290,3480,1.015,27,8,0,0.0,2,1,12,0,60.9,0,34.8,102.26,-76.16,0.2088,1
CC-10263,59,Gold,95,86461,22833,0.0993,0.1319,1139,13668,0.5391,8,17,0,0.0,4,0,10,0,273.36,95,205.02,143.31,20.029999999999973,0.1529,0
CC-10264,60,Platinum,75,104587,38319,0.0853,-0.0703,1643,19716,1.1208,119,21,0,0.0,1,0,14,0,443.61,295,433.75,94.2,210.65999999999997,0.6962,1
CC-10265,33,Gold,102,78028,19924,0.108,-0.0994,1081,12972,1.0966,8,16,0,0.0,1,0,15,0,259.44,95,194.58,91.28,68.57999999999998,0.0448,1
CC-10266,43,Gold,50,105590,22052,0.1155,-0.1021,1280,15360,0.5775,8,12,0,0.0,3,0,8,0,307.2,95,230.4,138.46,33.339999999999975,0.155,0
CC-10267,36,Gold,76,111884,30538,0.0767,-0.0406,1177,14124,1.2595,8,25,0,0.0,2,0,18,0,282.48,95,211.86,100.9,64.72000000000003,0.0336,1
CC-10268,50,Standard,85,40264,6286,0.1064,0.2353,336,4032,1.1164,8,6,0,0.0,2,1,12,0,70.56,0,40.32,65.39,-35.150000000000006,0.1027,0
CC-10269,24,Standard,58,27445,4382,0.0454,-0.0427,100,1200,1.172,8,9,0,0.0,1,1,15,1,21.0,0,12.0,87.01,-78.01,0.176,0
CC-10270,60,Platinum,97,112746,45756,0.0387,-0.1379,891,10692,0.8364,8,19,0,0.0,1,0,7,1,240.57,295,235.22,95.54,204.80999999999995,0.1507,0
CC-10271,36,Platinum,19,204844,79838,0.0447,-0.0162,1792,21504,1.0037,8,25,0,0.0,3,0,7,0,483.84,295,473.09,135.09,170.65999999999997,0.0641,0
CC-10272,51,Platinum,11,114829,44706,0.0718,0.2433,1614,19368,0.969,8,25,1,646.1,1,0,13,0,435.78,295,426.1,73.54,877.24,0.0879,0
CC-10273,62,Platinum,111,136597,55978,0.0535,-0.0954,1506,18072,0.9055,27,25,1,602.81,1,0,7,0,406.62,295,397.58,53.1,853.7499999999998,0.1771,0
CC-10274,45,Gold,99,115088,34410,0.0988,-0.1972,1708,20496,1.0012,27,21,0,0.0,1,1,16,0,409.92,95,307.44,57.61,139.87,0.1963,0
CC-10275,64,Gold,36,73803,19050,0.0803,-0.0951,769,9228,1.3269,27,6,0,0.0,0,1,17,0,184.56,95,138.42,89.48,51.660000000000025,0.1303,0
CC-10276,32,Platinum,47,134206,39623,0.1175,-0.0007,2340,28080,1.2725,8,33,0,0.0,2,0,14,1,631.8,295,617.76,122.03,187.01,0.0741,0
CC-10277,46,Gold,90,101883,25054,0.063,0.0832,793,9516,0.5954,8,12,0,0.0,2,1,18,0,190.32,95,142.74,78.96,63.620000000000005,0.2483,0
CC-10278,57,Gold,11,121375,33834,0.0586,0.131,997,11964,1.2456,8,12,0,0.0,1,1,12,0,239.28,95,179.46,90.54,64.27999999999997,0.0901,0
CC-10279,68,Platinum,9,117405,33329,0.0878,-0.1769,1471,17652,1.3073,8,14,0,0.0,3,1,12,1,397.17,295,388.34,108.4,195.43000000000006,0.1599,0
CC-10280,53,Platinum,18,188723,54345,0.1242,-0.1626,3393,40716,0.9046,8,48,1,1358.59,1,0,7,1,916.11,295,895.75,86.26,1587.6899999999998,0.2022,0
CC-10281,48,Standard,21,41832,5188,0.1039,-0.0685,271,3252,1.1025,8,7,0,0.0,1,0,13,0,56.91,0,32.52,53.02,-28.63000000000001,0.0492,0
CC-10282,29,Standard,105,35033,5740,0.0822,0.0827,237,2844,1.0982,8,4,0,0.0,2,0,13,0,49.77,0,28.44,122.84,-101.50999999999999,0.0463,0
CC-10283,32,Standard,8,47807,7174,0.0965,-0.209,348,4176,0.695,8,8,0,0.0,3,0,9,1,73.08,0,41.76,108.3,-76.98,0.1871,0
CC-10284,25,Gold,116,60401,14308,0.1065,-0.1111,766,9192,0.8354,8,22,1,306.72,2,0,8,0,183.84,95,137.88,111.36,336.32000000000005,0.1078,0
CC-10285,48,Standard,117,50310,6356,0.062,-0.1089,198,2376,1.1752,119,6,0,0.0,0,2,17,0,41.58,0,23.76,65.99,-48.17,0.9127,1
CC-10286,55,Gold,13,151930,41510,0.093,0.1213,1939,23268,0.8013,119,16,0,0.0,2,0,9,1,465.36,95,349.02,116.41,94.93000000000006,0.904,1
CC-10287,25,Gold,78,108494,25181,0.0911,0.0592,1153,13836,1.2426,8,12,1,461.74,2,0,9,0,276.72,95,207.54,102.97,522.95,0.0599,0
CC-10288,54,Standard,63,43819,5955,0.1139,0.1156,341,4092,1.3415,8,11,0,0.0,0,0,13,0,71.61,0,40.92,54.24,-23.549999999999997,0.033,0
CC-10289,66,Gold,44,107359,28475,0.0621,0.1808,888,10656,1.2931,119,18,0,0.0,0,1,17,0,213.12,95,159.84,64.92,83.36000000000001,0.7973,1
CC-10290,54,Standard,15,34520,5300,0.0785,-0.0658,209,2508,1.5439,119,5,3,83.74,2,0,15,1,43.89,0,25.08,112.43,-9.879999999999995,0.894,1
CC-10291,33,Standard,14,36408,5160,0.0683,-0.1981,177,2124,0.9228,27,5,0,0.0,0,1,15,0,37.17,0,21.24,51.09,-35.16,0.2327,0
CC-10292,59,Platinum,87,137299,50774,0.1194,-0.1971,3046,36552,1.0032,8,51,0,0.0,2,0,7,0,822.42,295,804.14,112.22,201.06000000000006,0.0608,0
CC-10293,62,Standard,76,45987,6266,0.0969,-0.2957,305,3660,1.0462,8,10,0,0.0,1,0,7,0,64.05,0,36.6,92.52,-65.07000000000001,0.0575,0
CC-10294,65,Standard,22,30450,5106,0.1181,-0.0888,303,3636,0.9319,8,7,1,121.38,1,1,13,1,63.63,0,36.36,50.5,98.14999999999999,0.3342,0
CC-10295,68,Gold,52,78487,17497,0.0883,-0.0776,776,9312,1.1127,27,13,0,0.0,0,0,10,0,186.24,95,139.68,87.0,54.56,0.0929,0
CC-10296,34,Platinum,38,134939,40783,0.071,0.0981,1456,17472,0.4366,27,19,1,582.84,2,0,15,0,393.12,295,384.38,96.25,790.33,0.3693,0
CC-10297,31,Standard,94,62347,10408,0.0799,-0.0175,418,5016,1.0115,8,8,1,167.39,1,1,11,1,87.78,0,50.16,105.65,99.35999999999999,0.3022,0
CC-10298,62,Gold,90,57516,15574,0.0396,-0.0935,310,3720,0.5368,8,9,2,124.14,2,0,16,0,74.4,95,55.8,65.65,172.09000000000003,0.2643,0
CC-10299,58,Standard,71,29406,3850,0.1421,-0.0374,275,3300,0.6612,8,3,0,0.0,3,0,11,0,57.75,0,33.0,131.71,-106.96000000000001,0.0947,0
CC-10300,24,Standard,39,46976,5964,0.1375,-0.1758,412,4944,1.1699,27,7,0,0.0,0,0,13,0,86.52,0,49.44,81.21,-44.12999999999998,0.0817,0
CC-10301,53,Gold,14,109456,31067,0.0859,0.1338,1341,16092,0.8903,27,19,0,0.0,0,1,14,0,321.84,95,241.38,74.66,100.80000000000001,0.2458,0
CC-10302,27,Gold,101,96721,26855,0.0795,-0.1379,1073,12876,1.1593,8,20,0,0.0,2,0,17,1,257.52,95,193.14,100.88,58.5,0.0795,0
CC-10303,61,Gold,42,91431,21278,0.0923,-0.191,987,11844,0.8838,8,18,0,0.0,3,1,16,0,236.88,95,177.66,115.96,38.25999999999999,0.1372,0
CC-10304,28,Gold,56,78867,20964,0.112,0.1027,1180,14160,1.2819,8,17,0,0.0,0,2,10,0,283.2,95,212.4,85.33,80.46999999999997,0.1798,0
CC-10305,57,Black,4,327327,100000,0.1056,0.0661,5305,63660,0.8783,27,74,0,0.0,0,0,13,0,1591.5,495,1909.8,94.64,82.05999999999995,0.1275,0
CC-10306,71,Gold,52,102571,25715,0.1015,-0.2786,1312,15744,0.3635,27,24,0,0.0,1,0,13,1,314.88,95,236.16,77.73,95.99000000000001,0.49,0
CC-10307,30,Standard,43,42105,5099,0.1182,0.1083,303,3636,1.0176,8,2,0,0.0,0,0,19,1,63.63,0,36.36,68.99,-41.71999999999999,0.0985,0
CC-10308,63,Platinum,47,106798,35758,0.1316,-0.1312,2364,28368,0.2993,8,35,0,0.0,1,0,14,1,638.28,295,624.1,60.9,248.27999999999997,0.3502,0
CC-10309,35,Standard,105,34401,4282,0.1413,-0.0761,304,3648,0.5142,8,6,0,0.0,3,0,17,0,63.84,0,36.48,103.52,-76.16,0.1025,0
CC-10310,58,Standard,108,54885,8150,0.1338,0.0081,548,6576,0.6851,8,11,0,0.0,4,0,14,1,115.08,0,65.76,105.16,-55.84000000000002,0.163,0
CC-10311,35,Standard,11,27626,4014,0.0992,0.068,200,2400,0.6477,8,3,0,0.0,2,0,11,1,42.0,0,24.0,65.63,-47.629999999999995,0.1922,0
CC-10312,25,Standard,64,63866,9366,0.0635,0.0468,299,3588,0.7865,8,5,0,0.0,0,0,14,0,62.79,0,35.88,78.41,-51.49999999999999,0.075,0
CC-10313,49,Black,88,248071,91329,0.113,-0.0275,5187,62244,0.6374,27,81,0,0.0,1,0,10,0,1556.1,495,1867.32,68.35,115.43000000000006,0.2318,0
