customer_id,card_tier,LIMIT_BAL,avg_monthly_spend,predicted_churn_prob,rfm_segment,baseline_ltv,recommended_offer,offer_cost,expected_net_roi,roi_density
CC-224,Black,320000.0,72878.0,0.023479352,Loyal High Spenders,208026.68,No Offer (Low Risk),0.0,0.0,0.0
CC-225,Standard,50000.0,40661.33,0.57233065,At-Risk High Value,15739.79,Fee Waiver,50.0,19447.6,388.9519
CC-226,Platinum,170000.0,128683.67,0.06117008,Loyal High Spenders,218984.01,No Offer (Low Risk),0.0,0.0,0.0
CC-227,Black,350000.0,1397.33,0.13758492,Need Attention,5044.85,No Offer (Low Risk),0.0,0.0,0.0
CC-228,Standard,20000.0,18076.83,0.18221793,Need Attention,12238.84,No Offer (Low Risk),0.0,0.0,0.0
CC-229,Standard,50000.0,33750.17,0.6476308,At-Risk High Value,13240.91,Fee Waiver,50.0,17012.72,340.2543
CC-230,Standard,20000.0,10652.0,0.3049087,Dormant / Lost,9081.75,Fee Waiver,50.0,8657.12,173.1424
CC-231,Standard,50000.0,22155.0,0.09224376,Need Attention,36047.72,No Offer (Low Risk),0.0,0.0,0.0
CC-232,Standard,20000.0,15776.0,0.41832593,Dormant / Lost,7727.57,Fee Waiver,50.0,8477.18,169.5436
CC-233,Standard,50000.0,32924.67,0.21518971,At-Risk High Value,60083.62,Apr Cut,120.0,39269.91,327.2492
CC-234,Platinum,190000.0,138009.67,0.74909633,At-Risk High Value,42364.23,No Offer (Budget Exceeded),295.0,47472.67,160.9243
CC-235,Standard,60000.0,29299.0,0.15813938,Loyal High Spenders,43794.05,No Offer (Low Risk),0.0,0.0,0.0
CC-236,Gold,80000.0,6975.33,0.07337349,Need Attention,10962.69,No Offer (Low Risk),0.0,0.0,0.0
CC-237,Platinum,150000.0,66630.0,0.07735027,Need Attention,164492.56,No Offer (Low Risk),0.0,0.0,0.0
CC-238,Platinum,210000.0,3021.67,0.08968715,Dormant / Lost,2725.28,No Offer (Low Risk),0.0,0.0,0.0
CC-239,Platinum,240000.0,218871.17,0.1228059,Loyal High Spenders,278728.21,No Offer (Low Risk),0.0,0.0,0.0
CC-240,Gold,140000.0,19309.0,0.052471917,Need Attention,30734.71,No Offer (Low Risk),0.0,0.0,0.0
CC-241,Standard,60000.0,7406.0,0.33884025,Dormant / Lost,9073.51,Fee Waiver,50.0,9092.08,181.8416
CC-242,Standard,50000.0,40207.33,0.12514523,Loyal High Spenders,42851.1,No Offer (Low Risk),0.0,0.0,0.0
CC-243,Standard,50000.0,28205.67,0.1099774,Need Attention,26641.3,No Offer (Low Risk),0.0,0.0,0.0
CC-244,Platinum,180000.0,2439.0,0.3194577,Need Attention,2356.07,No Offer (Budget Exceeded),295.0,2014.76,6.8297
CC-245,Standard,30000.0,102.17,0.4360269,Need Attention,-236.8,No Offer (Low Risk),0.0,0.0,0.0
CC-246,Standard,20000.0,13314.83,0.20424189,Dormant / Lost,12872.39,No Offer (Budget Exceeded),120.0,8087.85,67.3987
CC-247,Platinum,250000.0,10569.5,0.072217666,Need Attention,62210.52,No Offer (Low Risk),0.0,0.0,0.0
CC-248,Gold,100000.0,32749.67,0.06268877,Need Attention,54143.75,No Offer (Low Risk),0.0,0.0,0.0
CC-249,Black,330000.0,42667.5,0.11224897,Loyal High Spenders,65249.88,No Offer (Low Risk),0.0,0.0,0.0
CC-250,Standard,50000.0,19645.17,0.12839444,Dormant / Lost,30508.89,No Offer (Low Risk),0.0,0.0,0.0
CC-251,Standard,50000.0,40143.67,0.36861575,At-Risk High Value,21872.95,Fee Waiver,50.0,22833.88,456.6775
CC-252,Standard,30000.0,22526.67,0.16134155,Need Attention,22534.42,No Offer (Low Risk),0.0,0.0,0.0
CC-253,Gold,140000.0,105239.83,0.07889012,Loyal High Spenders,137735.22,No Offer (Low Risk),0.0,0.0,0.0
CC-254,Platinum,160000.0,56231.83,0.047431797,Loyal High Spenders,121744.84,No Offer (Low Risk),0.0,0.0,0.0
CC-255,Black,400000.0,5671.67,0.06411227,Need Attention,28268.45,No Offer (Low Risk),0.0,0.0,0.0
CC-256,Standard,50000.0,28925.33,0.15203334,Need Attention,23027.75,No Offer (Low Risk),0.0,0.0,0.0
CC-257,Gold,140000.0,4515.83,0.17794465,Need Attention,1136.74,No Offer (Low Risk),0.0,0.0,0.0
CC-258,Platinum,160000.0,13701.17,0.11287485,Need Attention,13721.63,No Offer (Low Risk),0.0,0.0,0.0
CC-259,Gold,100000.0,10361.67,0.12964173,Need Attention,51633.91,No Offer (Low Risk),0.0,0.0,0.0
CC-260,Platinum,220000.0,188240.0,0.7267441,At-Risk High Value,66569.67,Fee Waiver,295.0,79218.79,268.5383
CC-261,Black,510000.0,85535.17,0.018884338,Loyal High Spenders,208687.71,No Offer (Low Risk),0.0,0.0,0.0
CC-262,Standard,50000.0,33700.17,0.14397264,Loyal High Spenders,40293.49,No Offer (Low Risk),0.0,0.0,0.0
CC-263,Platinum,160000.0,10546.17,0.22357292,Need Attention,6120.91,No Offer (Budget Exceeded),295.0,4695.2,15.9159
CC-264,Platinum,230000.0,8955.83,0.15283851,Dormant / Lost,4156.88,No Offer (Low Risk),0.0,0.0,0.0
CC-265,Gold,80000.0,5842.33,0.07657558,Need Attention,12548.17,No Offer (Low Risk),0.0,0.0,0.0
CC-266,Platinum,150000.0,1184.0,0.21000311,Need Attention,4704.99,No Offer (Budget Exceeded),295.0,3406.65,11.548
CC-267,Standard,10000.0,8689.33,0.39455378,Need Attention,2923.85,No Offer (Budget Exceeded),50.0,3099.39,61.9878
CC-268,Gold,130000.0,59630.17,0.12201319,Loyal High Spenders,88474.25,No Offer (Low Risk),0.0,0.0,0.0
CC-269,Standard,40000.0,34662.5,0.13015482,Loyal High Spenders,31573.7,No Offer (Low Risk),0.0,0.0,0.0
CC-270,Standard,50000.0,12286.17,0.6639941,Dormant / Lost,3565.07,No Offer (Budget Exceeded),50.0,4579.0,91.58
CC-271,Gold,100000.0,30034.83,0.06665689,Dormant / Lost,86687.63,No Offer (Low Risk),0.0,0.0,0.0
CC-272,Gold,120000.0,735.67,0.46341562,Need Attention,467.75,No Offer (Budget Exceeded),95.0,442.37,4.6565
CC-273,Platinum,260000.0,0.0,0.65137625,Dormant / Lost,299.45,No Offer (Budget Exceeded),120.0,182.83,1.5236
CC-274,Platinum,200000.0,13478.5,0.07962886,Dormant / Lost,19400.39,No Offer (Low Risk),0.0,0.0,0.0
CC-275,Black,360000.0,0.0,0.31650847,Need Attention,1068.41,No Offer (Budget Exceeded),495.0,547.82,1.1067
CC-276,Standard,70000.0,44292.17,0.09947741,Loyal High Spenders,68400.78,No Offer (Low Risk),0.0,0.0,0.0
CC-277,Black,460000.0,4677.0,0.47393882,Dormant / Lost,1718.37,No Offer (Budget Exceeded),495.0,1495.99,3.0222
CC-278,Standard,50000.0,456.0,0.24062315,Need Attention,503.72,No Offer (Low Risk),0.0,0.0,0.0
CC-279,Standard,50000.0,35298.5,0.19439471,Loyal High Spenders,34524.23,No Offer (Low Risk),0.0,0.0,0.0
CC-280,Platinum,250000.0,100668.5,0.03802189,Loyal High Spenders,201875.01,No Offer (Low Risk),0.0,0.0,0.0
CC-281,Standard,30000.0,1074.67,0.19296461,Need Attention,868.36,No Offer (Low Risk),0.0,0.0,0.0
CC-282,Platinum,270000.0,81099.0,0.04491583,Loyal High Spenders,210484.6,No Offer (Low Risk),0.0,0.0,0.0
CC-283,Platinum,180000.0,126701.83,0.0899781,Loyal High Spenders,216629.39,No Offer (Low Risk),0.0,0.0,0.0
CC-284,Gold,100000.0,53863.67,0.056062657,Loyal High Spenders,82691.27,No Offer (Low Risk),0.0,0.0,0.0
CC-285,Platinum,230000.0,111252.83,0.058260377,Loyal High Spenders,286752.19,No Offer (Low Risk),0.0,0.0,0.0
CC-286,Platinum,210000.0,35173.17,0.039219607,Loyal High Spenders,167178.25,No Offer (Low Risk),0.0,0.0,0.0
CC-287,Platinum,210000.0,59828.33,0.6200848,At-Risk High Value,22913.59,No Offer (Budget Exceeded),295.0,28836.16,97.7497
CC-288,Black,440000.0,138029.83,0.03845771,Loyal High Spenders,357655.63,No Offer (Low Risk),0.0,0.0,0.0
CC-289,Gold,100000.0,67273.0,0.6215287,At-Risk High Value,23316.3,Fee Waiver,95.0,29569.88,311.2619
CC-290,Platinum,240000.0,9349.5,0.10832457,Need Attention,12784.14,No Offer (Low Risk),0.0,0.0,0.0
CC-291,Platinum,280000.0,557.33,0.22297044,Need Attention,913.89,No Offer (Budget Exceeded),295.0,448.94,1.5218
CC-292,Standard,50000.0,0.0,0.33512244,Dormant / Lost,-160.87,No Offer (Low Risk),0.0,0.0,0.0
CC-293,Standard,30000.0,2162.0,0.75050765,Dormant / Lost,236.38,No Offer (Budget Exceeded),50.0,215.59,4.3118
CC-294,Standard,10000.0,9474.67,0.3527134,Dormant / Lost,3262.42,No Offer (Budget Exceeded),50.0,3297.3,65.946
CC-295,Gold,130000.0,0.0,0.28031152,Dormant / Lost,65.74,No Offer (Low Risk),0.0,0.0,0.0
CC-296,Platinum,200000.0,163159.67,0.10767729,Loyal High Spenders,240344.86,No Offer (Low Risk),0.0,0.0,0.0
CC-297,Gold,120000.0,1294.17,0.18037418,Dormant / Lost,437.45,No Offer (Low Risk),0.0,0.0,0.0
CC-298,Platinum,210000.0,143074.67,0.06411962,Loyal High Spenders,237030.28,No Offer (Low Risk),0.0,0.0,0.0
CC-299,Platinum,280000.0,45606.67,0.043491792,Loyal High Spenders,104318.72,No Offer (Low Risk),0.0,0.0,0.0
CC-300,Black,300000.0,7566.67,0.3088149,Dormant / Lost,3260.64,No Offer (Budget Exceeded),495.0,2650.39,5.3543
CC-301,Gold,100000.0,77141.83,0.17769068,Loyal High Spenders,81138.16,No Offer (Low Risk),0.0,0.0,0.0
CC-302,Black,440000.0,0.0,0.17320344,Need Attention,1628.82,No Offer (Low Risk),0.0,0.0,0.0
CC-303,Standard,50000.0,25716.83,0.13499865,Loyal High Spenders,41322.37,No Offer (Low Risk),0.0,0.0,0.0
CC-304,Standard,20000.0,16407.83,0.35995463,Need Attention,5601.57,No Offer (Budget Exceeded),50.0,5749.54,114.9908
CC-305,Platinum,200000.0,3039.33,0.13886623,Need Attention,2833.97,No Offer (Low Risk),0.0,0.0,0.0
CC-306,Gold,110000.0,2143.33,0.11744343,Need Attention,798.37,No Offer (Low Risk),0.0,0.0,0.0
CC-307,Black,500000.0,7921.5,0.08256927,Need Attention,17996.35,No Offer (Low Risk),0.0,0.0,0.0
CC-308,Black,300000.0,869.17,0.21707495,Dormant / Lost,1669.32,No Offer (Budget Exceeded),120.0,979.4,8.1617
CC-309,Standard,30000.0,12143.83,0.7631074,Dormant / Lost,2252.22,No Offer (Budget Exceeded),50.0,2403.36,48.0672
CC-310,Standard,60000.0,10985.33,0.07102909,Need Attention,23571.9,No Offer (Low Risk),0.0,0.0,0.0
CC-311,Black,400000.0,3525.5,0.11806398,Need Attention,3980.76,No Offer (Low Risk),0.0,0.0,0.0
CC-312,Platinum,180000.0,137944.33,0.060222793,Loyal High Spenders,240001.0,No Offer (Low Risk),0.0,0.0,0.0
CC-313,Standard,20000.0,13174.5,0.30198526,Need Attention,5705.08,No Offer (Budget Exceeded),50.0,5394.25,107.885
CC-314,Platinum,200000.0,55507.83,0.30534172,Loyal High Spenders,36068.09,No Offer (Budget Exceeded),295.0,34308.97,116.3016
CC-315,Gold,100000.0,32417.17,0.09379632,Loyal High Spenders,62031.26,No Offer (Low Risk),0.0,0.0,0.0
CC-316,Standard,60000.0,28588.67,0.10884443,Loyal High Spenders,46535.79,No Offer (Low Risk),0.0,0.0,0.0
CC-317,Gold,110000.0,50636.17,0.06766836,Need Attention,69722.34,No Offer (Low Risk),0.0,0.0,0.0
CC-318,Platinum,260000.0,337.5,0.27666605,Dormant / Lost,677.97,No Offer (Budget Exceeded),120.0,383.2,3.1933
CC-319,Standard,50000.0,35586.0,0.624495,At-Risk High Value,13376.46,Fee Waiver,50.0,16994.11,339.8821
CC-320,Platinum,180000.0,0.0,0.24058919,Dormant / Lost,660.62,No Offer (Budget Exceeded),120.0,338.52,2.821
CC-321,Gold,110000.0,51891.0,0.38780445,At-Risk High Value,27888.92,Fee Waiver,95.0,29727.23,312.9182
CC-322,Black,340000.0,153856.17,0.035917126,Loyal High Spenders,367131.22,No Offer (Low Risk),0.0,0.0,0.0
CC-323,Standard,50000.0,5275.0,0.19422328,Dormant / Lost,1224.41,No Offer (Low Risk),0.0,0.0,0.0
CC-324,Platinum,230000.0,9221.17,0.08741256,Need Attention,31051.01,No Offer (Low Risk),0.0,0.0,0.0
CC-325,Black,360000.0,95901.5,0.026790993,Loyal High Spenders,226337.06,No Offer (Low Risk),0.0,0.0,0.0
CC-326,Platinum,210000.0,26783.17,0.14930862,Dormant / Lost,10571.19,No Offer (Low Risk),0.0,0.0,0.0
CC-327,Platinum,220000.0,562.5,0.3698532,Dormant / Lost,754.34,No Offer (Budget Exceeded),120.0,513.74,4.2812
CC-328,Standard,60000.0,28347.0,0.76347333,Dormant / Lost,6001.82,No Offer (Budget Exceeded),50.0,6482.03,129.6406
CC-329,Black,340000.0,22927.67,0.05662976,Need Attention,20406.85,No Offer (Low Risk),0.0,0.0,0.0
CC-330,Platinum,150000.0,104009.17,0.6918942,At-Risk High Value,34676.01,No Offer (Budget Exceeded),295.0,45282.36,153.4995
CC-331,Platinum,200000.0,7928.17,0.37888688,Dormant / Lost,1918.07,No Offer (Budget Exceeded),295.0,1735.76,5.8839
CC-332,Gold,130000.0,11085.67,0.28956535,Need Attention,6186.48,No Offer (Budget Exceeded),95.0,5688.05,59.8742
CC-333,Standard,60000.0,16044.33,0.25045815,Dormant / Lost,6531.14,No Offer (Budget Exceeded),50.0,5615.85,112.317
CC-334,Black,400000.0,13331.33,0.14535178,Dormant / Lost,8252.48,No Offer (Low Risk),0.0,0.0,0.0
CC-335,Standard,20000.0,19457.83,0.15450327,Dormant / Lost,16645.48,No Offer (Low Risk),0.0,0.0,0.0
CC-336,Platinum,190000.0,152145.83,0.058143355,At-Risk High Value,251433.52,No Offer (Low Risk),0.0,0.0,0.0
CC-337,Platinum,260000.0,158850.0,0.04345299,Loyal High Spenders,298220.48,No Offer (Low Risk),0.0,0.0,0.0
CC-338,Gold,140000.0,65.0,0.13503934,Need Attention,508.26,No Offer (Low Risk),0.0,0.0,0.0
CC-339,Standard,50000.0,39013.33,0.12655637,Need Attention,41897.74,No Offer (Low Risk),0.0,0.0,0.0
CC-340,Gold,120000.0,2831.0,0.09566924,Need Attention,1098.08,No Offer (Low Risk),0.0,0.0,0.0
CC-341,Platinum,240000.0,61.33,0.12498723,Need Attention,1113.49,No Offer (Low Risk),0.0,0.0,0.0
CC-342,Standard,50000.0,3141.17,0.19344646,Need Attention,3779.02,No Offer (Low Risk),0.0,0.0,0.0
CC-343,Platinum,200000.0,12778.17,0.2965701,Need Attention,4506.24,No Offer (Budget Exceeded),295.0,3967.38,13.4487
CC-344,Platinum,180000.0,153634.5,0.14903973,Loyal High Spenders,255076.65,No Offer (Low Risk),0.0,0.0,0.0
CC-345,Platinum,180000.0,122474.5,0.07054404,Loyal High Spenders,219535.26,No Offer (Low Risk),0.0,0.0,0.0
CC-346,Platinum,160000.0,2206.0,0.08833546,Need Attention,2355.05,No Offer (Low Risk),0.0,0.0,0.0
CC-347,Gold,100000.0,3203.83,0.11713124,Need Attention,2228.28,No Offer (Low Risk),0.0,0.0,0.0
CC-348,Standard,50000.0,45576.5,0.123810634,Loyal High Spenders,43749.89,No Offer (Low Risk),0.0,0.0,0.0
CC-349,Gold,140000.0,139987.33,0.07439057,Loyal High Spenders,190988.31,No Offer (Low Risk),0.0,0.0,0.0
CC-350,Standard,30000.0,19648.33,0.19747813,Loyal High Spenders,12639.62,No Offer (Low Risk),0.0,0.0,0.0
CC-351,Gold,90000.0,14430.33,0.060619317,Need Attention,49524.43,No Offer (Low Risk),0.0,0.0,0.0
CC-352,Platinum,200000.0,803.0,0.12064066,Dormant / Lost,1347.3,No Offer (Low Risk),0.0,0.0,0.0
CC-353,Black,380000.0,0.0,0.39632994,Dormant / Lost,856.29,No Offer (Budget Exceeded),120.0,618.71,5.1559
CC-354,Gold,80000.0,50525.33,0.14017782,Loyal High Spenders,70558.56,No Offer (Low Risk),0.0,0.0,0.0
CC-355,Standard,50000.0,18202.67,0.69614756,Dormant / Lost,4117.43,No Offer (Budget Exceeded),50.0,5302.75,106.055
CC-356,Platinum,180000.0,29546.33,0.088331535,Loyal High Spenders,41879.82,No Offer (Low Risk),0.0,0.0,0.0
CC-357,Platinum,240000.0,120823.33,0.049775105,Loyal High Spenders,244067.66,No Offer (Low Risk),0.0,0.0,0.0
CC-358,Black,380000.0,180426.83,0.03453268,Loyal High Spenders,424253.65,No Offer (Low Risk),0.0,0.0,0.0
CC-359,Gold,110000.0,81276.0,0.042332035,Loyal High Spenders,140497.39,No Offer (Low Risk),0.0,0.0,0.0
CC-360,Platinum,260000.0,22947.83,0.088498525,Dormant / Lost,59677.39,No Offer (Low Risk),0.0,0.0,0.0
CC-361,Black,500000.0,487775.5,0.80448073,At-Risk High Value,166187.13,Fee Waiver,495.0,164053.69,331.4216
CC-362,Black,320000.0,72719.67,0.034297522,At-Risk High Value,163849.93,No Offer (Low Risk),0.0,0.0,0.0
CC-363,Standard,50000.0,41476.5,0.57226735,At-Risk High Value,13932.83,Fee Waiver,50.0,17208.61,344.1721
CC-364,Gold,110000.0,749.67,0.35950568,Dormant / Lost,152.29,No Offer (Budget Exceeded),95.0,62.59,0.6588
CC-365,Platinum,230000.0,552.33,0.13815531,Need Attention,1237.47,No Offer (Low Risk),0.0,0.0,0.0
CC-366,Black,330000.0,2608.17,0.22272846,Dormant / Lost,2286.69,No Offer (Budget Exceeded),120.0,1406.25,11.7187
CC-367,Standard,50000.0,36383.67,0.11681846,Loyal High Spenders,43959.4,No Offer (Low Risk),0.0,0.0,0.0
CC-368,Standard,10000.0,2458.67,0.54464406,Dormant / Lost,749.9,No Offer (Budget Exceeded),50.0,863.48,17.2696
CC-369,Black,300000.0,0.0,0.3967586,Dormant / Lost,855.55,No Offer (Budget Exceeded),120.0,618.37,5.1531
CC-370,Standard,20000.0,15555.17,0.6345359,Dormant / Lost,5568.22,No Offer (Budget Exceeded),50.0,7080.37,141.6074
CC-371,Platinum,180000.0,13923.0,0.73251987,Dormant / Lost,19813.23,No Offer (Budget Exceeded),295.0,23013.47,78.0118
CC-372,Platinum,160000.0,10246.67,0.104606345,Need Attention,5704.61,No Offer (Low Risk),0.0,0.0,0.0
CC-373,Gold,90000.0,42296.0,0.23807079,At-Risk High Value,25724.14,Fee Waiver,95.0,21618.97,227.5681
CC-374,Standard,30000.0,23523.33,0.20301543,Need Attention,15818.27,No Offer (Budget Exceeded),120.0,9933.54,82.7795
CC-375,Platinum,180000.0,139364.33,0.18751857,Loyal High Spenders,152950.23,No Offer (Low Risk),0.0,0.0,0.0
CC-376,Standard,30000.0,21045.33,0.17716502,Loyal High Spenders,14529.61,No Offer (Low Risk),0.0,0.0,0.0
CC-377,Standard,30000.0,22043.0,0.47481018,Dormant / Lost,7383.92,Fee Waiver,50.0,8511.28,170.2256
CC-378,Gold,140000.0,7504.0,0.058415964,Need Attention,15438.6,No Offer (Low Risk),0.0,0.0,0.0
CC-379,Platinum,210000.0,54577.5,0.040904537,At-Risk High Value,125931.86,No Offer (Low Risk),0.0,0.0,0.0
CC-380,Standard,50000.0,13991.83,0.076225094,Need Attention,23062.83,No Offer (Low Risk),0.0,0.0,0.0
CC-381,Gold,130000.0,78729.83,0.06707763,Loyal High Spenders,124479.8,No Offer (Low Risk),0.0,0.0,0.0
CC-382,Standard,50000.0,2732.83,0.6777249,Dormant / Lost,402.56,No Offer (Budget Exceeded),50.0,475.9,9.518
CC-383,Gold,140000.0,89732.17,0.06493874,Loyal High Spenders,142690.13,No Offer (Low Risk),0.0,0.0,0.0
CC-384,Platinum,170000.0,4895.33,0.367898,Need Attention,2553.89,No Offer (Budget Exceeded),295.0,2374.65,8.0497
CC-385,Gold,80000.0,17875.17,0.06131508,Loyal High Spenders,32163.08,No Offer (Low Risk),0.0,0.0,0.0
CC-386,Black,410000.0,290242.33,0.083690114,Loyal High Spenders,523324.62,No Offer (Low Risk),0.0,0.0,0.0
CC-387,Gold,80000.0,13333.33,0.1473538,Dormant / Lost,3335.3,No Offer (Low Risk),0.0,0.0,0.0
CC-388,Gold,80000.0,69364.0,0.3991392,At-Risk High Value,31079.03,Fee Waiver,95.0,33543.72,353.0918
CC-389,Platinum,150000.0,157349.83,0.1418386,Loyal High Spenders,173638.04,No Offer (Low Risk),0.0,0.0,0.0
CC-390,Platinum,260000.0,431.0,0.21760802,Need Attention,893.52,No Offer (Budget Exceeded),295.0,422.43,1.432
CC-391,Black,350000.0,0.0,0.40852442,Dormant / Lost,835.75,No Offer (Budget Exceeded),120.0,609.16,5.0763
CC-392,Platinum,280000.0,29377.67,0.044829503,Dormant / Lost,19809.43,No Offer (Low Risk),0.0,0.0,0.0
CC-393,Black,310000.0,83905.67,0.043394126,Loyal High Spenders,203603.32,No Offer (Low Risk),0.0,0.0,0.0
CC-394,Gold,140000.0,19728.17,0.04823235,Dormant / Lost,32701.43,No Offer (Low Risk),0.0,0.0,0.0
CC-395,Black,360000.0,10500.0,0.12052166,Dormant / Lost,38762.09,No Offer (Low Risk),0.0,0.0,0.0
CC-396,Gold,140000.0,143057.5,0.09445759,Loyal High Spenders,176205.05,No Offer (Low Risk),0.0,0.0,0.0
CC-397,Gold,100000.0,40130.5,0.09014605,Loyal High Spenders,51532.12,No Offer (Low Risk),0.0,0.0,0.0
CC-398,Standard,50000.0,246.67,0.12435626,Dormant / Lost,-189.88,No Offer (Low Risk),0.0,0.0,0.0
CC-399,Platinum,210000.0,94543.17,0.045602,Loyal High Spenders,189564.5,No Offer (Low Risk),0.0,0.0,0.0
CC-400,Gold,120000.0,117299.67,0.7667677,At-Risk High Value,33015.74,Fee Waiver,95.0,35553.36,374.2459
CC-401,Platinum,240000.0,111151.17,0.10491763,Loyal High Spenders,187360.21,No Offer (Low Risk),0.0,0.0,0.0
CC-402,Standard,60000.0,30834.5,0.111897476,Need Attention,39231.24,No Offer (Low Risk),0.0,0.0,0.0
CC-403,Platinum,150000.0,1183.0,0.33933586,Need Attention,1356.75,No Offer (Budget Exceeded),295.0,1072.92,3.637
CC-404,Standard,30000.0,26923.83,0.14642149,Loyal High Spenders,23439.23,No Offer (Low Risk),0.0,0.0,0.0
CC-405,Platinum,160000.0,162469.17,0.7080905,At-Risk High Value,53985.28,Fee Waiver,295.0,67546.44,228.971
CC-406,Platinum,200000.0,15351.33,0.12884143,Dormant / Lost,7108.07,No Offer (Low Risk),0.0,0.0,0.0
CC-407,Gold,120000.0,7978.17,0.097273804,Need Attention,26808.68,No Offer (Low Risk),0.0,0.0,0.0
CC-408,Black,500000.0,411076.33,0.23612736,At-Risk High Value,419493.25,Fee Waiver,495.0,352020.22,711.1519
CC-409,Black,320000.0,60852.5,0.027608737,Loyal High Spenders,139161.16,No Offer (Low Risk),0.0,0.0,0.0
CC-410,Platinum,280000.0,173955.33,0.04559806,Loyal High Spenders,317391.18,No Offer (Low Risk),0.0,0.0,0.0
CC-411,Standard,60000.0,30938.17,0.5262549,Dormant / Lost,9641.87,Fee Waiver,50.0,11555.49,231.1098
CC-412,Platinum,200000.0,92.83,0.16766058,Dormant / Lost,946.53,No Offer (Low Risk),0.0,0.0,0.0
CC-413,Platinum,230000.0,1933.33,0.14194147,Dormant / Lost,1649.16,No Offer (Low Risk),0.0,0.0,0.0
CC-414,Platinum,230000.0,10722.0,0.2606153,Dormant / Lost,10063.74,No Offer (Budget Exceeded),295.0,8620.59,29.2223
CC-415,Black,480000.0,48748.17,0.022019107,Loyal High Spenders,51588.48,No Offer (Low Risk),0.0,0.0,0.0
CC-416,Standard,50000.0,4583.33,0.1308207,Need Attention,17925.17,No Offer (Low Risk),0.0,0.0,0.0
CC-417,Platinum,200000.0,3881.0,0.09810795,Need Attention,9523.55,No Offer (Low Risk),0.0,0.0,0.0
CC-418,Standard,50000.0,17449.0,0.2791873,Dormant / Lost,8226.2,No Offer (Budget Exceeded),50.0,7500.35,150.007
CC-419,Standard,50000.0,30069.5,0.13683356,Dormant / Lost,37297.46,No Offer (Low Risk),0.0,0.0,0.0
CC-420,Platinum,260000.0,0.0,0.38220042,Dormant / Lost,466.61,No Offer (Budget Exceeded),120.0,277.03,2.3086
CC-421,Standard,30000.0,27776.83,0.64766145,Dormant / Lost,7076.97,Fee Waiver,50.0,9069.78,181.3956
CC-422,Black,440000.0,160376.0,0.030462665,At-Risk High Value,385011.6,No Offer (Low Risk),0.0,0.0,0.0
CC-423,Platinum,230000.0,2955.5,0.11727528,Need Attention,10830.91,No Offer (Low Risk),0.0,0.0,0.0
CC-424,Platinum,200000.0,102325.5,0.8099753,At-Risk High Value,31089.51,No Offer (Budget Exceeded),295.0,30120.29,102.1027
CC-425,Black,490000.0,197503.5,0.052395426,Loyal High Spenders,385890.98,No Offer (Low Risk),0.0,0.0,0.0
CC-426,Gold,80000.0,1877.0,0.13585822,Dormant / Lost,9264.63,No Offer (Low Risk),0.0,0.0,0.0
CC-427,Standard,20000.0,13173.83,0.7473599,Dormant / Lost,2341.64,No Offer (Budget Exceeded),50.0,2601.85,52.037
CC-428,Platinum,170000.0,232.17,0.21375866,Need Attention,847.47,No Offer (Budget Exceeded),295.0,378.57,1.2833
CC-429,Standard,70000.0,48900.17,0.14971967,Loyal High Spenders,56216.76,No Offer (Low Risk),0.0,0.0,0.0
CC-430,Platinum,210000.0,127105.5,0.11974185,At-Risk High Value,227326.79,No Offer (Low Risk),0.0,0.0,0.0
CC-431,Gold,90000.0,77501.5,0.107818216,Loyal High Spenders,102182.04,No Offer (Low Risk),0.0,0.0,0.0
CC-432,Black,390000.0,295478.5,0.16040929,At-Risk High Value,348596.47,No Offer (Low Risk),0.0,0.0,0.0
CC-433,Gold,110000.0,50715.33,0.06485352,Loyal High Spenders,71277.94,No Offer (Low Risk),0.0,0.0,0.0
CC-434,Black,580000.0,165693.33,0.053036984,Loyal High Spenders,320706.53,No Offer (Low Risk),0.0,0.0,0.0
